lookback,take_profit_pct,stop_loss_pct,max_hold_bars,trend_ema_period,total_return_pct,n_trades,win_rate_pct,avg_return_per_trade_pct,final_capital,tp_hits,sl_hits,timeouts
5,0.003,0.0015,30,,-29.64,344,40.4,-0.0019,7036.0,44,126,174
20,0.004,0.003,10,,-29.78,321,42.4,-0.01,7022.0,8,14,299
5,0.003,0.003,30,,-29.91,312,43.9,-0.0135,7009.0,45,53,214
20,0.002,0.0015,10,,-29.92,328,41.5,-0.0083,7008.0,28,43,257
10,0.003,0.003,10,60.0,-29.99,334,42.5,-0.0067,7001.0,12,14,308
5,0.003,0.003,10,120.0,-30.06,346,44.8,-0.0033,6994.0,15,13,318
15,0.006,0.0015,10,,-30.22,378,44.2,0.0049,6978.0,5,38,335
20,0.002,0.002,10,,-30.24,327,41.9,-0.01,6976.0,28,24,275
20,0.003,0.003,10,,-30.25,323,42.1,-0.0114,6975.0,11,14,298
10,0.002,0.0015,10,60.0,-30.31,341,41.9,-0.0058,6969.0,25,41,275
15,0.006,0.002,10,,-30.34,377,44.6,0.0042,6966.0,5,21,351
10,0.004,0.003,20,,-30.4,330,41.2,-0.0097,6960.0,20,31,279
5,0.003,0.002,30,,-30.58,332,41.6,-0.0096,6942.0,44,93,195
15,0.002,0.003,20,,-30.8,295,41.7,-0.0247,6920.0,43,30,222
10,0.002,0.002,10,60.0,-30.89,341,42.2,-0.0083,6911.0,26,29,286
5,0.002,0.002,10,120.0,-31.01,352,44.9,-0.0054,6899.0,32,27,293
5,0.002,0.0015,10,120.0,-31.02,353,44.5,-0.0051,6898.0,31,51,271
15,0.006,0.003,10,,-31.03,377,44.6,0.0016,6897.0,5,12,360
20,0.002,0.003,10,,-31.07,327,41.9,-0.0137,6893.0,28,15,284
10,0.003,0.002,20,,-31.26,340,40.0,-0.0101,6874.0,29,63,248
10,0.003,0.0015,20,,-31.31,345,38.8,-0.0088,6869.0,30,96,219
15,0.004,0.0015,10,,-31.32,380,43.9,0.0012,6868.0,11,38,331
5,0.002,0.003,10,120.0,-31.4,351,45.0,-0.0073,6860.0,32,14,305
15,0.004,0.002,10,,-31.44,379,44.3,0.0005,6856.0,11,21,347
10,0.002,0.003,10,60.0,-31.48,341,42.5,-0.0108,6852.0,26,15,300
15,0.003,0.0015,10,,-31.92,381,43.8,-0.0008,6808.0,15,38,328
5,0.002,0.003,30,,-31.96,331,47.1,-0.016,6804.0,83,51,197
15,0.003,0.002,10,,-31.96,380,44.2,-0.0012,6804.0,15,20,345
15,0.004,0.003,10,,-32.11,379,44.3,-0.0021,6789.0,11,12,356
5,0.002,0.0015,30,,-32.31,373,43.4,-0.0043,6769.0,89,136,148
5,0.002,0.002,30,,-32.38,352,45.5,-0.0109,6762.0,87,94,171
10,0.002,0.0015,20,,-32.44,359,41.2,-0.0091,6756.0,53,93,213
5,0.006,0.0015,10,60.0,-32.46,397,41.3,0.0013,6754.0,7,55,335
15,0.003,0.003,10,,-32.56,380,44.2,-0.0036,6744.0,15,11,354
10,0.002,0.002,20,,-32.57,355,42.3,-0.0109,6743.0,55,61,239
5,0.006,0.002,10,60.0,-32.78,396,41.7,-0.0002,6722.0,7,34,355
10,0.003,0.003,20,,-32.8,337,40.9,-0.0178,6720.0,29,33,275
15,0.002,0.0015,10,,-32.92,387,43.7,-0.0031,6708.0,34,38,315
15,0.002,0.002,10,,-33.0,386,44.0,-0.0037,6700.0,34,20,332
5,0.004,0.0015,10,60.0,-33.23,397,41.3,-0.0016,6677.0,10,55,332
5,0.004,0.002,10,60.0,-33.54,396,41.7,-0.0031,6646.0,10,34,352
5,0.006,0.003,10,60.0,-33.55,396,41.9,-0.0031,6645.0,7,16,373
15,0.002,0.003,10,,-33.59,386,44.0,-0.006,6641.0,34,11,341
5,0.006,0.002,20,,-33.59,402,40.8,-0.0017,6641.0,9,76,317
5,0.006,0.0015,20,,-33.79,415,39.0,0.0009,6621.0,9,116,290
10,0.002,0.003,20,,-34.02,352,43.2,-0.018,6598.0,55,31,266
5,0.003,0.0015,10,60.0,-34.06,400,41.5,-0.004,6594.0,17,56,327
5,0.006,0.003,20,,-34.23,392,41.8,-0.0067,6577.0,9,37,346
5,0.004,0.003,10,60.0,-34.31,396,41.9,-0.006,6569.0,10,16,370
5,0.003,0.002,10,60.0,-34.33,399,41.9,-0.0053,6567.0,17,34,348
5,0.003,0.003,10,60.0,-35.12,399,42.1,-0.0083,6488.0,16,16,367
5,0.004,0.002,20,,-35.16,407,40.8,-0.0063,6484.0,20,77,310
5,0.002,0.0015,10,60.0,-35.61,407,41.5,-0.0081,6439.0,32,57,318
5,0.004,0.0015,20,,-35.63,420,38.8,-0.0046,6437.0,20,118,282
5,0.004,0.003,20,,-35.66,397,42.3,-0.0109,6434.0,21,35,341
5,0.003,0.002,20,,-35.8,413,41.4,-0.0072,6420.0,36,76,301
5,0.002,0.002,10,60.0,-36.01,406,42.1,-0.0099,6399.0,33,36,337
5,0.003,0.003,20,,-36.27,404,42.6,-0.0114,6373.0,37,34,333
5,0.003,0.0015,20,,-36.3,427,39.6,-0.0054,6370.0,37,116,274
5,0.002,0.003,10,60.0,-36.71,405,42.5,-0.0129,6329.0,32,17,356
10,0.006,0.0015,10,,-37.07,472,42.6,0.002,6293.0,5,55,412
10,0.006,0.002,10,,-37.18,470,43.4,0.0012,6282.0,5,36,429
10,0.006,0.003,10,,-37.59,470,43.6,-0.0002,6241.0,5,15,450
5,0.002,0.003,20,,-37.63,423,44.7,-0.0115,6237.0,75,32,316
5,0.002,0.002,20,,-37.87,436,43.1,-0.0091,6213.0,75,78,283
10,0.004,0.0015,10,,-37.94,473,42.5,-0.0008,6206.0,9,56,408
10,0.004,0.002,10,,-38.08,471,43.3,-0.0017,6192.0,9,37,425
5,0.002,0.0015,20,,-38.4,450,41.1,-0.0075,6160.0,76,119,255
10,0.003,0.0015,10,,-38.52,474,42.4,-0.0025,6148.0,15,56,403
10,0.004,0.003,10,,-38.54,471,43.5,-0.0033,6146.0,9,16,446
10,0.003,0.002,10,,-38.58,472,43.2,-0.0032,6142.0,15,36,421
10,0.003,0.003,10,,-38.98,472,43.4,-0.0046,6102.0,15,15,442
10,0.002,0.0015,10,,-39.39,480,42.9,-0.0043,6061.0,39,57,384
10,0.002,0.002,10,,-39.53,478,43.9,-0.0052,6047.0,40,37,401
10,0.002,0.003,10,,-39.84,478,44.1,-0.0062,6016.0,40,15,423
5,0.006,0.0015,10,,-44.91,635,45.8,0.0062,5509.0,7,76,552
5,0.006,0.002,10,,-45.6,633,45.5,0.0039,5440.0,7,48,578
5,0.006,0.003,10,,-45.82,628,46.2,0.0025,5418.0,8,22,598
5,0.004,0.0015,10,,-45.84,636,45.8,0.0037,5416.0,12,76,548
5,0.003,0.0015,10,,-46.14,640,46.1,0.0034,5386.0,27,76,537
5,0.004,0.002,10,,-46.52,634,45.4,0.0014,5348.0,12,48,574
5,0.004,0.003,10,,-46.71,629,46.1,0.0,5329.0,12,22,595
5,0.003,0.002,10,,-46.86,638,45.9,0.001,5314.0,26,48,564
5,0.003,0.003,10,,-47.25,635,46.5,-0.0006,5275.0,26,21,588
5,0.002,0.0015,10,,-48.0,650,46.0,-0.0005,5200.0,52,80,518
5,0.002,0.002,10,,-48.56,647,46.1,-0.0027,5144.0,52,50,545
5,0.002,0.003,10,,-48.75,643,46.5,-0.0039,5125.0,52,21,570
